iteration,RBF_BO_mean,RBF_BO_std,HyperKappa_BO_mean,HyperKappa_BO_std,Random_mean,Random_std,LLM-GA_unrestricted_p0.05_mean,LLM-GA_unrestricted_p0.05_std,LLM-GA_unrestricted_p0.1_mean,LLM-GA_unrestricted_p0.1_std,LLM-GA_unrestricted_p0.3_mean,LLM-GA_unrestricted_p0.3_std,LLM-GA_unrestricted_p0.5_mean,LLM-GA_unrestricted_p0.5_std,LLM-GA_unrestricted_p0.7_mean,LLM-GA_unrestricted_p0.7_std,LLM-GA_unrestricted_p0.9_mean,LLM-GA_unrestricted_p0.9_std,LLM-GA_depth3_p0.05_mean,LLM-GA_depth3_p0.05_std,LLM-GA_depth3_p0.1_mean,LLM-GA_depth3_p0.1_std,LLM-GA_depth3_p0.3_mean,LLM-GA_depth3_p0.3_std,LLM-GA_depth3_p0.5_mean,LLM-GA_depth3_p0.5_std,LLM-GA_depth3_p0.7_mean,LLM-GA_depth3_p0.7_std,LLM-GA_depth3_p0.9_mean,LLM-GA_depth3_p0.9_std
40,-1.2898565069166432,3.7289844625213572e-06,-1.2898534622135793,0.0,-1.2898612624660764,3.936780272538398e-06,-1.2898417073221868,4.196370990015501e-05,-1.289861565800421,1.7178116116075445e-06,-1.2898409731140106,4.1614785571937346e-05,-1.2898630970035345,2.7462643732234377e-06,-1.2898622258303865,2.1196507722951083e-06,-1.2898386239151207,4.049746279281347e-05,-1.289860895583119,3.7358954031115988e-06,-1.2898603197521772,3.800355799396168e-06,-1.2898415288845153,4.1863411172654256e-05,-1.2898207246322584,5.1374824764139424e-05,-1.2898610914647441,3.839502464366899e-06,-1.289841901805484,4.20491410253325e-05
41,-1.2898565069166432,3.7289844625213572e-06,-1.2898534622135793,0.0,-1.2898612624660764,3.936780272538398e-06,-1.2898417073221868,4.196370990015501e-05,-1.289861565800421,1.7178116116075445e-06,-1.2898409731140106,4.1614785571937346e-05,-1.2898630970035345,2.7462643732234377e-06,-1.2898616029531715,1.9055239080944799e-06,-1.2898386239151207,4.049746279281347e-05,-1.289860895583119,3.7358954031115988e-06,-1.2898603197521772,3.800355799396168e-06,-1.2898415288845153,4.1863411172654256e-05,-1.2898207246322584,5.1374824764139424e-05,-1.2898610914647441,3.839502464366899e-06,-1.289841901805484,4.20491410253325e-05
42,-1.2898565069166432,3.7289844625213572e-06,-1.2898534622135793,0.0,-1.2898612624660764,3.936780272538398e-06,-1.2898417073221868,4.196370990015501e-05,-1.289861565800421,1.7178116116075445e-06,-1.2898409731140106,4.1614785571937346e-05,-1.289862496638559,2.024679220611916e-06,-1.2898616029531715,1.9055239080944799e-06,-1.2898386239151207,4.049746279281347e-05,-1.289860895583119,3.7358954031115988e-06,-1.2898603197521772,3.800355799396168e-06,-1.2898415288845153,4.1863411172654256e-05,-1.2898207246322584,5.1374824764139424e-05,-1.2898610914647441,3.839502464366899e-06,-1.289841901805484,4.20491410253325e-05
43,-1.2898565069166432,3.7289844625213572e-06,-1.2898534622135793,0.0,-1.2898612624660764,3.936780272538398e-06,-1.2898417073221868,4.196370990015501e-05,-1.289861565800421,1.7178116116075445e-06,-1.2898409731140106,4.1614785571937346e-05,-1.289862496638559,2.024679220611916e-06,-1.2898616029531715,1.9055239080944799e-06,-1.2898386239151207,4.049746279281347e-05,-1.289860895583119,3.7358954031115988e-06,-1.2898603197521772,3.800355799396168e-06,-1.2898415288845153,4.1863411172654256e-05,-1.2898207246322584,5.1374824764139424e-05,-1.2898610914647441,3.839502464366899e-06,-1.289841901805484,4.20491410253325e-05
44,-1.2898565069166432,3.7289844625213572e-06,-1.2898534622135793,0.0,-1.2898612624660764,3.936780272538398e-06,-1.2898417073221868,4.196370990015501e-05,-1.289861565800421,1.7178116116075445e-06,-1.2898409731140106,4.1614785571937346e-05,-1.289862496638559,2.024679220611916e-06,-1.2898616029531715,1.9055239080944799e-06,-1.2898386239151207,4.049746279281347e-05,-1.289860895583119,3.7358954031115988e-06,-1.2898603197521772,3.800355799396168e-06,-1.2898415288845153,4.1863411172654256e-05,-1.2898207246322584,5.1374824764139424e-05,-1.2898610914647441,3.839502464366899e-06,-1.289841901805484,4.20491410253325e-05
45,-1.2898565069166432,3.7289844625213572e-06,-1.2898534622135793,0.0,-1.2898612624660764,3.936780272538398e-06,-1.2898417073221868,4.196370990015501e-05,-1.289861565800421,1.7178116116075445e-06,-1.2898409731140106,4.1614785571937346e-05,-1.289862496638559,2.024679220611916e-06,-1.2898616029531715,1.9055239080944799e-06,-1.2898386239151207,4.049746279281347e-05,-1.289860895583119,3.7358954031115988e-06,-1.2898603197521772,3.800355799396168e-06,-1.2898415288845153,4.1863411172654256e-05,-1.2898207246322584,5.1374824764139424e-05,-1.2898610914647441,3.839502464366899e-06,-1.289841901805484,4.20491410253325e-05
46,-1.2898565069166432,3.7289844625213572e-06,-1.2898534622135793,0.0,-1.2898612624660764,3.936780272538398e-06,-1.2898417073221868,4.196370990015501e-05,-1.289861565800421,1.7178116116075445e-06,-1.2898409731140106,4.1614785571937346e-05,-1.289862496638559,2.024679220611916e-06,-1.2898616029531715,1.9055239080944799e-06,-1.2898386239151207,4.049746279281347e-05,-1.289860895583119,3.7358954031115988e-06,-1.2898603197521772,3.800355799396168e-06,-1.2898415288845153,4.1863411172654256e-05,-1.2898207246322584,5.1374824764139424e-05,-1.2898610914647441,3.839502464366899e-06,-1.289841901805484,4.20491410253325e-05
47,-1.2898565069166432,3.7289844625213572e-06,-1.2898534622135793,0.0,-1.2898612624660764,3.936780272538398e-06,-1.2898417073221868,4.196370990015501e-05,-1.289861565800421,1.7178116116075445e-06,-1.2898409731140106,4.1614785571937346e-05,-1.289862496638559,2.024679220611916e-06,-1.2898616029531715,1.9055239080944799e-06,-1.2898386239151207,4.049746279281347e-05,-1.289860895583119,3.7358954031115988e-06,-1.2898603197521772,3.800355799396168e-06,-1.2898415288845153,4.1863411172654256e-05,-1.2898207246322584,5.1374824764139424e-05,-1.2898610914647441,3.839502464366899e-06,-1.289841901805484,4.20491410253325e-05
48,-1.2898565069166432,3.7289844625213572e-06,-1.2898534622135793,0.0,-1.2898612624660764,3.936780272538398e-06,-1.2898417073221868,4.196370990015501e-05,-1.289861565800421,1.7178116116075445e-06,-1.2898409731140106,4.1614785571937346e-05,-1.289862496638559,2.024679220611916e-06,-1.2898616029531715,1.9055239080944799e-06,-1.2898386239151207,4.049746279281347e-05,-1.289860895583119,3.7358954031115988e-06,-1.2898603197521772,3.800355799396168e-06,-1.2898412015821825,4.170421052712105e-05,-1.2898207246322584,5.1374824764139424e-05,-1.2898610914647441,3.839502464366899e-06,-1.289841901805484,4.20491410253325e-05
49,-1.2898565069166432,3.7289844625213572e-06,-1.2898534622135793,0.0,-1.2898612624660764,3.936780272538398e-06,-1.2898417073221868,4.196370990015501e-05,-1.289861565800421,1.7178116116075445e-06,-1.2898409731140106,4.1614785571937346e-05,-1.289862496638559,2.024679220611916e-06,-1.2898616029531715,1.9055239080944799e-06,-1.2898386239151207,4.049746279281347e-05,-1.289860895583119,3.7358954031115988e-06,-1.2898603197521772,3.800355799396168e-06,-1.2898410064356534,4.160163217319607e-05,-1.2898207246322584,5.1374824764139424e-05,-1.2898610914647441,3.839502464366899e-06,-1.289841901805484,4.20491410253325e-05
50,-1.2898565069166432,3.7289844625213572e-06,-1.2898534622135793,0.0,-1.2898612624660764,3.936780272538398e-06,-1.2898417073221868,4.196370990015501e-05,-1.289861565800421,1.7178116116075445e-06,-1.2898409731140106,4.1614785571937346e-05,-1.289862496638559,2.024679220611916e-06,-1.2898616029531715,1.9055239080944799e-06,-1.2898386239151207,4.049746279281347e-05,-1.2898608948480232,3.735577837869637e-06,-1.2898603197521772,3.800355799396168e-06,-1.2898410064356534,4.160163217319607e-05,-1.2898207246322584,5.1374824764139424e-05,-1.2898610914647441,3.839502464366899e-06,-1.289841901805484,4.20491410253325e-05
