iteration,RBF_BO,HyperKappa_BO,Random,LLM-GA_unrestricted_p0.05,LLM-GA_unrestricted_p0.1,LLM-GA_unrestricted_p0.3,LLM-GA_unrestricted_p0.5,LLM-GA_unrestricted_p0.7,LLM-GA_unrestricted_p0.9,LLM-GA_depth3_p0.05,LLM-GA_depth3_p0.1,LLM-GA_depth3_p0.3,LLM-GA_depth3_p0.5,LLM-GA_depth3_p0.7,LLM-GA_depth3_p0.9
10,-1.5002335343314135,-1.5002207303576511,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491
11,-1.500222262855706,-1.5002207303576511,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491
12,-1.500222262855706,-1.5002207303576511,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491
13,-1.500222262855706,-1.5002207303576511,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-1.50023345640698,-121.58039102650491,-121.58039102650491,-121.58039102650491
14,-1.500222262855706,-1.5002207303576511,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-1.50023345640698,-121.58039102650491,-121.58039102650491,-121.58039102650491
15,-1.500222262855706,-1.5002207303576511,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-1.50023345640698,-121.58039102650491,-121.58039102650491,-121.58039102650491
16,-1.500222262855706,-1.5002207303576511,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-1.50023345640698,-121.58039102650491,-121.58039102650491,-121.58039102650491
17,-1.5002207303576511,-1.5002207303576511,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-1.50023345640698,-121.58039102650491,-121.58039102650491,-121.58039102650491
18,-1.5002207303576511,-1.5002207303576511,-1.5002335343314135,-121.57317515747457,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-1.50023345640698,-121.58039102650491,-121.58039102650491,-121.58039102650491
19,-1.5002207303576511,-1.5002207303576511,-1.5002335343314135,-121.57317515747457,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-1.50023345640698,-121.58039102650491,-121.58039102650491,-121.58039102650491
20,-1.5002207303576511,-1.5002207303576511,-1.5002335343314135,-121.57317515747457,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-1.50023345640698,-121.58039102650491,-121.58039102650491,-121.58039102650491
21,-1.5002207303576511,-1.5002207303576511,-1.5002335343314135,-121.57317515747457,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-1.50023345640698,-121.58039102650491,-121.58039102650491,-121.58039102650491
22,-1.5002207303576511,-1.5002207303576511,-1.5002335343314135,-121.57317515747457,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-1.50023345640698,-121.58039102650491,-121.58039102650491,-121.58039102650491
23,-1.5002207303576511,-1.5002207303576511,-1.5002335343314135,-121.57317515747457,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-1.50023345640698,-121.58039102650491,-121.58039102650491,-121.58039102650491
24,-1.5002207303576511,-1.5002207303576511,-1.5002335343314135,-121.57317515747457,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-1.50023345640698,-121.58039102650491,-121.58039102650491,-7.998588269986833
25,-1.5002207303576511,-1.5002207303576511,-1.5002335343314135,-121.57317515747457,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-1.50023345640698,-121.58039102650491,-121.58039102650491,-7.998588269986833
26,-1.5002207303576511,-1.5002207303576511,-1.5002335343314135,-121.57317515747457,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-1.50023345640698,-121.58039102650491,-121.58039102650491,-7.998588269986833
27,-1.5002207303576511,-1.5002207303576511,-1.5002335343314135,-121.57317515747457,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-7.998588269986833,-121.58039102650491,-1.50023345640698,-121.58039102650491,-121.58039102650491,-7.998588269986833
28,-1.5002207303576511,-1.5002207303576511,-1.50023345640698,-121.57317515747457,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-7.998588269986833,-121.58039102650491,-1.50023345640698,-121.58039102650491,-121.58039102650491,-7.998588269986833
29,-1.5002207303576511,-1.5002207303576511,-1.50023345640698,-121.57317515747457,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-7.998588269986833,-121.58039102650491,-1.50023345640698,-121.58039102650491,-121.58039102650491,-7.998588269986833
30,-1.5002207303576511,-1.5002207303576511,-1.50023345640698,-121.57317515747457,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-7.998588269986833,-121.58039102650491,-1.50023345640698,-121.58039102650491,-121.58039102650491,-7.998588269986833
31,-1.5002207303576511,-1.5002207303576511,-1.50023345640698,-121.57317515747457,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-7.998588269986833,-1.50023345640698,-1.50023345640698,-121.58039102650491,-121.58039102650491,-7.998588269986833
32,-1.5002207303576511,-1.5002207303576511,-1.50023345640698,-121.57317515747457,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-7.998588269986833,-1.50023345640698,-1.50023345640698,-121.58039102650491,-121.58039102650491,-7.998588269986833
33,-1.5002207303576511,-1.5002207303576511,-1.50023345640698,-121.57317515747457,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-7.998588269986833,-1.50023345640698,-1.50023345640698,-121.58039102650491,-121.58039102650491,-7.998588269986833
34,-1.5002207303576511,-1.5002207303576511,-1.50023345640698,-121.57317515747457,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-7.998588269986833,-1.50023345640698,-1.50023345640698,-121.58039102650491,-121.58039102650491,-7.998588269986833
35,-1.5002207303576511,-1.5002207303576511,-1.50023345640698,-121.57317515747457,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-7.998588269986833,-1.50023345640698,-1.50023345640698,-121.58039102650491,-121.58039102650491,-7.998588269986833
36,-1.5002207303576511,-1.5002207303576511,-1.50023345640698,-121.57317515747457,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-7.998588269986833,-1.50023345640698,-1.50023345640698,-121.58039102650491,-121.58039102650491,-7.998588269986833
37,-1.5002207303576511,-1.5002207303576511,-1.50023345640698,-121.57317515747457,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-7.998588269986833,-1.50023345640698,-1.50023345640698,-121.58039102650491,-121.58039102650491,-7.998588269986833
38,-1.5002207303576511,-1.5002207303576511,-1.50023345640698,-121.57317515747457,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-7.998588269986833,-1.50023345640698,-1.50023345640698,-121.58039102650491,-121.58039102650491,-7.998588269986833
39,-1.5002207303576511,-1.5002207303576511,-1.50023345640698,-121.57317515747457,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-7.998588269986833,-1.50023345640698,-1.50023345640698,-121.58039102650491,-121.58039102650491,-7.998588269986833
40,-1.5002207303576511,-1.5002207303576511,-1.50023345640698,-121.57317515747457,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-7.998588269986833,-1.50023345640698,-1.50023345640698,-121.58039102650491,-121.58039102650491,-7.998588269986833
41,-1.5002207303576511,-1.5002207303576511,-1.50023345640698,-121.57317515747457,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-7.998588269986833,-1.50023345640698,-1.50023345640698,-121.58039102650491,-121.58039102650491,-7.998588269986833
42,-1.5002207303576511,-1.5002207303576511,-1.50023345640698,-121.57317515747457,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-7.998588269986833,-1.50023345640698,-1.50023345640698,-121.58039102650491,-121.58039102650491,-7.998588269986833
43,-1.5002207303576511,-1.5002207303576511,-1.50023345640698,-121.5697230083921,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-7.998588269986833,-1.50023345640698,-1.50023345640698,-121.58039102650491,-121.58039102650491,-7.998588269986833
44,-1.5002207303576511,-1.5002207303576511,-1.50023345640698,-121.5697230083921,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-7.998588269986833,-1.50023345640698,-1.50023345640698,-121.58039102650491,-121.58039102650491,-7.998588269986833
45,-1.5002207303576511,-1.5002207303576511,-1.50023345640698,-121.5697230083921,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-7.998588269986833,-1.50023345640698,-1.50023345640698,-121.58039102650491,-121.58039102650491,-7.998588269986833
46,-1.5002207303576511,-1.5002207303576511,-1.50023345640698,-121.5697230083921,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-7.998588269986833,-1.50023345640698,-1.50023345640698,-121.58039102650491,-121.58039102650491,-7.998588269986833
47,-1.5002207303576511,-1.5002207303576511,-1.50023345640698,-121.5697230083921,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-7.998588269986833,-1.50023345640698,-1.50023345640698,-121.58039102650491,-121.58039102650491,-7.998588269986833
48,-1.5002207303576511,-1.5002207303576511,-1.50023345640698,-121.5697230083921,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-7.998588269986833,-1.50023345640698,-1.50023345640698,-121.58039102650491,-121.58039102650491,-7.998588269986833
49,-1.5002207303576511,-1.5002207303576511,-1.50023345640698,-121.5697230083921,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-7.998588269986833,-1.50023345640698,-1.50023345640698,-121.58039102650491,-121.58039102650491,-7.998588269986833
50,-1.5002207303576511,-1.5002207303576511,-1.50023345640698,-121.5697230083921,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-121.58039102650491,-7.998588269986833,-1.50023345640698,-1.50023345640698,-121.58039102650491,-121.58039102650491,-7.998588269986833
